"No.","Time","Source","Destination","Protocol","Length","Info"
"5720","14.483962551","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 56952  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796908 TSecr=0 WS=128"
"5721","14.483962649","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 56942  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796908 TSecr=0 WS=128"
"5722","14.483962676","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 56940  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796908 TSecr=0 WS=128"
"5723","14.483962700","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 56936  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796908 TSecr=0 WS=128"
"5724","14.483962720","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 56928  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796908 TSecr=0 WS=128"
"5725","14.487783252","192.168.87.13","192.168.87.17","TCP","74","59362  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796912 TSecr=0 WS=128"
"5726","14.491865667","192.168.87.13","192.168.87.17","TCP","74","59376  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796916 TSecr=0 WS=128"
"5727","14.496610396","192.168.87.13","192.168.87.17","TCP","74","59378  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796920 TSecr=0 WS=128"
"5728","14.500846804","192.168.87.13","192.168.87.17","TCP","74","59384  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796924 TSecr=0 WS=128"
"5729","14.505149697","192.168.87.13","192.168.87.17","TCP","74","59388  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796929 TSecr=0 WS=128"
"5730","14.508040275","192.168.87.13","192.168.87.17","TCP","74","59394  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796932 TSecr=0 WS=128"
"5731","14.511520234","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54502  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5732","14.511520634","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57030  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5733","14.511520664","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57022  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5734","14.511520687","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57014  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5735","14.511520706","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57008  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5736","14.511520725","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 56996  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5737","14.511520744","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 56992  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5738","14.511520763","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 56990  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5739","14.511587279","192.168.87.13","192.168.87.17","TCP","74","59404  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5740","14.511587371","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54510  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5741","14.511587622","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54514  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5742","14.511587658","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51838  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5743","14.512074238","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51832  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5744","14.512074302","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51818  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796936 TSecr=0 WS=128"
"5745","14.512074321","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51806  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5746","14.512074340","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51798  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5747","14.512074358","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51786  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5748","14.512074382","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51770  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5749","14.512341502","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51758  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5750","14.512341561","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49006  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5751","14.512341586","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49022  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5752","14.513040912","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46514  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5753","14.513040977","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46494  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5754","14.513040996","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46480  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5755","14.513041016","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46478  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5756","14.513041037","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46466  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5757","14.513041060","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46460  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796937 TSecr=0 WS=128"
"5758","14.513041081","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46446  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5759","14.513041103","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46444  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5760","14.513083378","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46442  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5761","14.513083434","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46430  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5762","14.513384398","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49024  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5763","14.513384461","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49040  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5764","14.513384487","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49042  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5765","14.513384511","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49054  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5766","14.513975285","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49060  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5767","14.513975363","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49076  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5768","14.513975390","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49086  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5769","14.513975411","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49088  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5770","14.513975434","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51742  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5771","14.513975456","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51726  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796938 TSecr=0 WS=128"
"5772","14.513975480","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54516  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796939 TSecr=0 WS=128"
"5773","14.513975502","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54530  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796939 TSecr=0 WS=128"
"5774","14.514388787","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54540  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796939 TSecr=0 WS=128"
"5775","14.514388893","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54554  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796939 TSecr=0 WS=128"
"5776","14.514388927","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54562  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796939 TSecr=0 WS=128"
"5777","14.514388954","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54572  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796939 TSecr=0 WS=128"
"5778","14.514388976","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54576  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796939 TSecr=0 WS=128"
"5779","14.518173302","192.168.87.13","192.168.87.17","TCP","74","59412  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796942 TSecr=0 WS=128"
"5780","14.522405542","192.168.87.13","192.168.87.17","TCP","74","59426  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796946 TSecr=0 WS=128"
"5781","14.532139226","192.168.87.13","192.168.87.17","TCP","74","59434  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796951 TSecr=0 WS=128"
"5782","14.532139727","192.168.87.13","192.168.87.17","TCP","74","59448  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796955 TSecr=0 WS=128"
"5783","14.534876550","192.168.87.13","192.168.87.17","TCP","74","59454  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796959 TSecr=0 WS=128"
"5784","14.539039241","192.168.87.13","192.168.87.17","TCP","74","59464  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796963 TSecr=0 WS=128"
"5785","14.542825169","192.168.87.13","192.168.87.17","TCP","74","59472  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796967 TSecr=0 WS=128"
"5786","14.543809331","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54592  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796968 TSecr=0 WS=128"
"5787","14.543809454","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54600  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796968 TSecr=0 WS=128"
"5788","14.544054767","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54616  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796968 TSecr=0 WS=128"
"5789","14.544055172","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51932  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796968 TSecr=0 WS=128"
"5790","14.544055192","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51926  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796968 TSecr=0 WS=128"
"5791","14.544055210","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51910  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796968 TSecr=0 WS=128"
"5792","14.544055229","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51902  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796968 TSecr=0 WS=128"
"5793","14.544055248","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51886  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5794","14.544055266","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51872  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5795","14.544055285","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49096  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5796","14.544092043","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49104  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5797","14.544092103","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49110  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5798","14.544356456","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46568  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5799","14.544356519","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46564  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5800","14.544356543","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46556  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5801","14.544356566","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46548  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5802","14.544858098","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46546  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5803","14.544858161","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46538  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5804","14.544858179","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46536  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5805","14.544858221","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46534  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5806","14.544858239","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46524  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796969 TSecr=0 WS=128"
"5807","14.544858263","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49124  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5808","14.545143977","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49136  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5809","14.545144044","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49150  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5810","14.545144063","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49152  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5811","14.545144082","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49158  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5812","14.545144107","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49162  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5813","14.545406446","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49168  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5814","14.545406510","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49172  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5815","14.545406534","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51866  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5816","14.545406558","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51854  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5817","14.545962372","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51850  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5818","14.545962450","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54630  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5819","14.545962491","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54646  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5820","14.545962520","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54660  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5821","14.545962551","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54666  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796970 TSecr=0 WS=128"
"5822","14.546269589","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54670  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796971 TSecr=0 WS=128"
"5823","14.546269659","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54676  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796971 TSecr=0 WS=128"
"5824","14.546269685","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54684  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796971 TSecr=0 WS=128"
"5825","14.546912799","192.168.87.13","192.168.87.17","TCP","74","59482  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796971 TSecr=0 WS=128"
"5826","14.547245337","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57110  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796972 TSecr=0 WS=128"
"5827","14.547520594","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57092  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796972 TSecr=0 WS=128"
"5828","14.547520660","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57082  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796972 TSecr=0 WS=128"
"5829","14.547520686","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57070  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796972 TSecr=0 WS=128"
"5830","14.547520708","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57058  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796972 TSecr=0 WS=128"
"5831","14.547520727","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57044  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796972 TSecr=0 WS=128"
"5832","14.547979458","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 57040  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796972 TSecr=0 WS=128"
"5833","14.551045261","192.168.87.13","192.168.87.17","TCP","74","59484  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796975 TSecr=0 WS=128"
"5834","14.554348755","192.168.87.13","192.168.87.17","TCP","74","59494  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796979 TSecr=0 WS=128"
"5835","14.558036698","192.168.87.13","192.168.87.17","TCP","74","59502  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796982 TSecr=0 WS=128"
"5836","14.561578601","192.168.87.13","192.168.87.17","TCP","74","59510  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796986 TSecr=0 WS=128"
"5837","14.565637882","192.168.87.13","192.168.87.17","TCP","74","59520  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796990 TSecr=0 WS=128"
"5838","14.570159350","192.168.87.13","192.168.87.17","TCP","74","59526  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796994 TSecr=0 WS=128"
"5839","14.574131752","192.168.87.13","192.168.87.17","TCP","74","59532  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244796998 TSecr=0 WS=128"
"5840","14.576111424","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54686  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797000 TSecr=0 WS=128"
"5841","14.576111668","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54692  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797000 TSecr=0 WS=128"
"5842","14.576111692","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 54698  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5843","14.576111713","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51994  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5844","14.576111735","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51984  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5845","14.576446101","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51980  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5846","14.576446223","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51970  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5847","14.576446251","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51968  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5848","14.576446274","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51964  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5849","14.577002162","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 51958  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
"5850","14.577002235","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49178  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244797001 TSecr=0 WS=128"
